Item,Year,Month,Day,Weekday,Period,Hour,Min,Sec,Transaction,Item_Price,Q4_label,0
Juice,2017,4,1,Saturday,afternoon,13,33,58,9210,7.76,unknow,1
Juice,2017,4,1,Saturday,morning,9,35,51,9168,7.76,unknow,1
Juice,2017,4,1,Saturday,morning,11,16,41,9185,7.76,unknow,1
Juice,2017,4,1,Saturday,morning,11,27,2,9187,7.76,unknow,1
Juice,2017,4,2,Sunday,afternoon,12,10,1,9256,7.76,unknow,1
Juice,2017,4,2,Sunday,afternoon,15,22,5,9274,7.76,unknow,1
Juice,2017,4,2,Sunday,afternoon,15,48,41,9280,7.76,unknow,1
Keeping It Local,2016,11,30,Wednesday,afternoon,12,8,10,2340,10.38,food,1
Keeping It Local,2016,12,2,Friday,morning,9,16,46,2427,10.38,food,1
Keeping It Local,2016,12,1,Thursday,afternoon,12,5,24,2385,10.38,food,1
Keeping It Local,2016,11,30,Wednesday,morning,11,56,15,2339,10.38,food,1
Keeping It Local,2016,11,30,Wednesday,morning,11,21,28,2332,10.38,food,1
Keeping It Local,2016,11,30,Wednesday,morning,11,5,21,2325,10.38,food,1
Keeping It Local,2016,11,30,Wednesday,morning,10,41,6,2321,10.38,food,1
Keeping It Local,2016,11,29,Tuesday,morning,9,13,47,2267,10.38,food,1
Keeping It Local,2016,11,29,Tuesday,morning,9,9,9,2263,10.38,food,1
Keeping It Local,2016,11,28,Monday,morning,11,30,39,2232,10.38,food,1
Keeping It Local,2016,11,27,Sunday,morning,11,28,58,2185,10.38,food,1
Keeping It Local,2016,11,27,Sunday,morning,11,21,34,2181,10.38,food,1
Keeping It Local,2016,11,25,Friday,morning,10,13,8,2014,10.38,food,1
Keeping It Local,2016,11,25,Friday,morning,9,55,8,2010,10.38,food,1
Keeping It Local,2016,11,24,Thursday,morning,9,26,35,1942,10.38,food,1
Keeping It Local,2016,11,25,Friday,morning,9,44,9,2007,10.38,food,1
Keeping It Local,2016,11,24,Thursday,morning,9,21,0,1940,10.38,food,1
Keeping It Local,2016,11,15,Tuesday,morning,8,14,31,1343,10.38,food,1
Keeping It Local,2016,11,17,Thursday,morning,11,6,46,1493,10.38,food,1
Keeping It Local,2016,11,17,Thursday,morning,9,33,47,1480,10.38,food,1
Keeping It Local,2016,11,17,Thursday,afternoon,13,38,20,1524,10.38,food,1
Keeping It Local,2016,11,15,Tuesday,morning,10,46,13,1356,10.38,food,1
Keeping It Local,2016,11,15,Tuesday,morning,10,18,15,1355,10.38,food,1
Keeping It Local,2016,11,15,Tuesday,morning,10,1,55,1352,10.38,food,1
Keeping It Local,2016,11,14,Monday,morning,10,13,5,1288,10.38,food,1
Keeping It Local,2016,11,18,Friday,afternoon,14,1,41,1599,10.38,food,1
Keeping It Local,2016,11,14,Monday,morning,10,6,17,1286,10.38,food,1
Keeping It Local,2016,11,14,Monday,morning,9,38,3,1282,10.38,food,1
Keeping It Local,2016,11,14,Monday,afternoon,12,8,51,1305,10.38,food,1
Keeping It Local,2016,11,13,Sunday,morning,11,48,20,1231,10.38,food,1
Keeping It Local,2016,11,13,Sunday,morning,11,25,10,1222,10.38,food,1
Keeping It Local,2016,11,13,Sunday,morning,10,24,58,1211,10.38,food,1
Keeping It Local,2016,11,17,Thursday,morning,11,23,41,1497,10.38,food,1
Keeping It Local,2016,11,18,Friday,morning,9,8,13,1557,10.38,food,1
Keeping It Local,2016,11,23,Wednesday,morning,10,33,49,1900,10.38,food,1
Keeping It Local,2016,11,21,Monday,afternoon,12,2,47,1821,10.38,food,1
Keeping It Local,2016,11,23,Wednesday,morning,9,54,31,1894,10.38,food,1
Keeping It Local,2016,11,22,Tuesday,morning,10,8,29,1853,10.38,food,1
Keeping It Local,2016,11,22,Tuesday,morning,9,7,58,1848,10.38,food,1
Keeping It Local,2016,11,21,Monday,morning,10,4,19,1813,10.38,food,1
Keeping It Local,2016,11,21,Monday,morning,9,44,32,1808,10.38,food,1
Keeping It Local,2016,11,21,Monday,afternoon,15,35,40,1840,10.38,food,1
Keeping It Local,2016,11,20,Sunday,morning,11,16,12,1744,10.38,food,1
Keeping It Local,2016,11,19,Saturday,afternoon,12,12,38,1686,10.38,food,1
Keeping It Local,2016,11,20,Sunday,morning,11,2,26,1739,10.38,food,1
Keeping It Local,2016,11,20,Sunday,afternoon,14,34,14,1780,10.38,food,1
Keeping It Local,2016,11,19,Saturday,morning,10,1,44,1645,10.38,food,1
Keeping It Local,2016,11,19,Saturday,morning,9,55,56,1644,10.38,food,1
Keeping It Local,2016,11,19,Saturday,morning,9,35,45,1640,10.38,food,1
Keeping It Local,2016,11,19,Saturday,morning,8,57,54,1634,10.38,food,1
Keeping It Local,2016,11,13,Sunday,afternoon,15,12,1,1264,10.38,food,1
Keeping It Local,2016,11,13,Sunday,afternoon,14,14,28,1259,10.38,food,1
Keeping It Local,2016,11,12,Saturday,afternoon,15,6,5,1180,10.38,food,1
Keeping It Local,2016,11,12,Saturday,afternoon,13,16,38,1158,10.38,food,1
Keeping It Local,2016,11,9,Wednesday,morning,11,15,12,900,10.38,food,1
Keeping It Local,2016,11,11,Friday,morning,9,25,15,1023,10.38,food,1
Keeping It Local,2016,11,11,Friday,morning,9,16,17,1020,10.38,food,1
Keeping It Local,2016,11,11,Friday,morning,8,40,30,1012,10.38,food,1
Keeping It Local,2016,11,10,Thursday,morning,10,50,4,959,10.38,food,1
Keeping It Local,2016,11,10,Thursday,afternoon,15,40,42,997,10.38,food,1
Keeping It Local,2016,11,9,Wednesday,morning,11,59,56,908,10.38,food,1
Keeping It Local,2016,11,8,Tuesday,morning,9,21,52,820,10.38,food,1
Keeping It Local,2016,11,7,Monday,morning,11,34,39,771,10.38,food,1
Kids biscuit,2016,11,13,Sunday,afternoon,16,47,49,1271,5.94,drink,1
Kids biscuit,2016,11,13,Sunday,afternoon,16,45,17,1269,5.94,drink,1
Kids biscuit,2016,11,13,Sunday,afternoon,16,59,24,1272,5.94,drink,1
Kids biscuit,2016,11,19,Saturday,afternoon,16,38,32,1728,5.94,drink,1
Kids biscuit,2016,11,19,Saturday,afternoon,16,32,32,1727,5.94,drink,1
Kids biscuit,2016,11,13,Sunday,afternoon,17,47,29,1274,5.94,drink,1
Kids biscuit,2016,11,19,Saturday,afternoon,15,37,49,1719,5.94,drink,1
Kids biscuit,2016,11,19,Saturday,afternoon,14,26,23,1706,5.94,drink,1
Kids biscuit,2016,11,15,Tuesday,morning,11,37,16,1364,5.94,drink,1
Kids biscuit,2016,11,14,Monday,morning,10,59,34,1294,5.94,drink,1
Kids biscuit,2016,11,14,Monday,afternoon,14,43,40,1329,5.94,drink,1
Kids biscuit,2016,11,14,Monday,afternoon,12,0,22,1303,5.94,drink,1
Lemon and coconut,2016,12,30,Friday,afternoon,12,1,24,3996,9.37,unknow,1
Lemon and coconut,2016,12,29,Thursday,afternoon,13,35,7,3952,9.37,unknow,1
Lemon and coconut,2016,12,17,Saturday,morning,10,2,54,3320,9.37,unknow,1
Lemon and coconut,2016,11,28,Monday,afternoon,16,14,13,2256,9.37,unknow,1
Lemon and coconut,2016,11,28,Monday,afternoon,13,58,40,2244,9.37,unknow,1
Lemon and coconut,2016,11,28,Monday,afternoon,13,31,5,2242,9.37,unknow,1
Medialuna,2017,2,15,Wednesday,morning,11,55,18,6604,9.07,food,3
Medialuna,2017,1,14,Saturday,morning,11,26,23,4669,9.07,food,3
Medialuna,2016,12,10,Saturday,morning,10,12,50,2903,9.07,food,2
Medialuna,2017,1,7,Saturday,morning,9,41,59,4277,9.07,food,2
Medialuna,2016,12,23,Friday,morning,9,38,59,3705,9.07,food,2
Medialuna,2016,12,28,Wednesday,morning,10,46,5,3876,9.07,food,2
Medialuna,2016,11,3,Thursday,morning,9,57,55,363,9.07,food,2
Medialuna,2016,11,3,Thursday,morning,7,50,50,341,9.07,food,2
Medialuna,2016,11,16,Wednesday,afternoon,16,36,6,1471,9.07,food,2
Medialuna,2016,11,4,Friday,morning,9,5,15,444,9.07,food,2
Medialuna,2016,11,12,Saturday,morning,9,53,48,1112,9.07,food,2
Medialuna,2016,11,5,Saturday,morning,10,32,9,558,9.07,food,2
Medialuna,2016,11,15,Tuesday,afternoon,12,22,24,1375,9.07,food,2
Medialuna,2016,11,15,Tuesday,afternoon,12,28,25,1376,9.07,food,2
Medialuna,2016,11,5,Saturday,morning,8,36,10,526,9.07,food,2
Medialuna,2016,11,24,Thursday,morning,9,53,52,1947,9.07,food,2
Medialuna,2017,2,26,Sunday,morning,10,50,53,7224,9.07,food,2
Medialuna,2017,2,18,Saturday,morning,9,53,14,6750,9.07,food,2
Medialuna,2017,2,19,Sunday,morning,10,16,3,6835,9.07,food,2
Medialuna,2017,2,19,Sunday,morning,11,59,43,6851,9.07,food,2
Medialuna,2017,3,23,Thursday,afternoon,14,0,35,8642,9.07,food,2
Medialuna,2017,3,11,Saturday,morning,8,37,34,7915,9.07,food,2
Medialuna,2017,1,11,Wednesday,morning,9,9,53,4501,9.07,food,2
Medialuna,2017,2,9,Thursday,morning,11,51,3,6262,9.07,food,2
Medialuna,2017,2,10,Friday,afternoon,13,35,21,6335,9.07,food,2
Medialuna,2017,2,11,Saturday,afternoon,17,15,48,6432,9.07,food,2
Medialuna,2017,1,29,Sunday,afternoon,13,24,52,5601,9.07,food,2
Medialuna,2017,1,29,Sunday,afternoon,15,3,22,5613,9.07,food,2
Medialuna,2017,2,5,Sunday,afternoon,12,4,32,6048,9.07,food,2
Medialuna,2017,1,25,Wednesday,morning,9,21,23,5293,9.07,food,1
Medialuna,2017,1,26,Thursday,afternoon,12,36,5,5365,9.07,food,1
Medialuna,2017,1,25,Wednesday,morning,11,18,57,5300,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,8,44,48,1104,9.07,food,1
Medialuna,2017,1,26,Thursday,afternoon,13,12,25,5368,9.07,food,1
Medialuna,2017,1,25,Wednesday,afternoon,14,41,12,5320,9.07,food,1
Medialuna,2017,1,24,Tuesday,afternoon,12,43,10,5261,9.07,food,1
Medialuna,2016,11,16,Wednesday,morning,10,23,46,1422,9.07,food,1
Medialuna,2017,1,24,Tuesday,morning,11,38,40,5249,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,10,56,31,5039,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,11,43,56,5054,9.07,food,1
Medialuna,2017,1,22,Sunday,afternoon,15,28,48,5176,9.07,food,1
Medialuna,2016,11,17,Thursday,morning,8,50,15,1478,9.07,food,1
Medialuna,2017,1,22,Sunday,morning,10,2,30,5122,9.07,food,1
Medialuna,2017,1,22,Sunday,morning,10,50,57,5131,9.07,food,1
Medialuna,2016,11,17,Thursday,morning,7,54,15,1475,9.07,food,1
Medialuna,2017,1,22,Sunday,morning,11,5,15,5135,9.07,food,1
Medialuna,2017,1,23,Monday,afternoon,15,4,17,5217,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,11,45,48,1142,9.07,food,1
Medialuna,2017,1,26,Thursday,afternoon,15,39,36,5383,9.07,food,1
Medialuna,2017,1,28,Saturday,afternoon,15,43,28,5557,9.07,food,1
Medialuna,2016,11,15,Tuesday,morning,9,13,22,1346,9.07,food,1
Medialuna,2017,2,25,Saturday,morning,11,47,28,7169,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,9,38,40,1108,9.07,food,1
Medialuna,2017,1,28,Saturday,morning,8,52,9,5460,9.07,food,1
Medialuna,2017,1,28,Saturday,morning,9,44,49,5471,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,9,49,58,1111,9.07,food,1
Medialuna,2017,1,28,Saturday,morning,10,32,45,5484,9.07,food,1
Medialuna,2017,1,28,Saturday,morning,10,53,24,5490,9.07,food,1
Medialuna,2016,11,15,Tuesday,morning,7,42,27,1342,9.07,food,1
Medialuna,2017,2,25,Saturday,morning,11,46,36,7168,9.07,food,1
Medialuna,2017,1,28,Saturday,morning,11,21,15,5501,9.07,food,1
Medialuna,2016,11,16,Wednesday,morning,7,49,1,1408,9.07,food,1
Medialuna,2017,1,26,Thursday,morning,8,54,18,5337,9.07,food,1
Medialuna,2017,1,27,Friday,afternoon,12,9,54,5418,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,9,14,49,1106,9.07,food,1
Medialuna,2017,1,27,Friday,morning,9,54,5,5397,9.07,food,1
Medialuna,2017,1,27,Friday,morning,10,32,42,5400,9.07,food,1
Medialuna,2017,1,27,Friday,morning,11,5,49,5407,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,9,38,10,7216,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,9,34,38,7214,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,9,26,41,7212,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,9,7,7,7210,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,10,6,53,7217,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,10,28,31,5035,9.07,food,1
Medialuna,2017,1,15,Sunday,morning,9,56,43,4727,9.07,food,1
Medialuna,2016,11,11,Friday,morning,10,7,17,1032,9.07,food,1
Medialuna,2016,11,11,Friday,morning,10,9,58,1034,9.07,food,1
Medialuna,2017,1,15,Sunday,morning,11,56,30,4741,9.07,food,1
Medialuna,2016,11,19,Saturday,afternoon,13,4,28,1691,9.07,food,1
Medialuna,2017,1,16,Monday,afternoon,12,10,9,4790,9.07,food,1
Medialuna,2017,1,16,Monday,afternoon,15,22,41,4804,9.07,food,1
Medialuna,2017,1,16,Monday,afternoon,15,28,18,4805,9.07,food,1
Medialuna,2016,11,18,Friday,morning,10,41,1,1570,9.07,food,1
Medialuna,2017,1,15,Sunday,afternoon,16,9,19,4769,9.07,food,1
Medialuna,2016,11,19,Saturday,morning,9,12,58,1635,9.07,food,1
Medialuna,2017,1,13,Friday,morning,11,48,57,4604,9.07,food,1
Medialuna,2017,1,14,Saturday,morning,9,50,7,4653,9.07,food,1
Medialuna,2017,1,14,Saturday,morning,9,51,0,4654,9.07,food,1
Medialuna,2017,1,14,Saturday,morning,9,52,7,4655,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,11,0,15,7225,9.07,food,1
Medialuna,2017,1,15,Sunday,afternoon,14,29,57,4756,9.07,food,1
Medialuna,2016,11,11,Friday,morning,9,57,15,1029,9.07,food,1
Medialuna,2016,11,19,Saturday,afternoon,13,28,9,1698,9.07,food,1
Medialuna,2017,1,14,Saturday,morning,11,17,29,4668,9.07,food,1
Medialuna,2016,11,19,Saturday,afternoon,13,26,38,1697,9.07,food,1
Medialuna,2016,11,19,Saturday,afternoon,13,15,55,1694,9.07,food,1
Medialuna,2017,1,14,Saturday,morning,11,32,1,4670,9.07,food,1
Medialuna,2016,11,18,Friday,morning,9,14,42,1559,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,10,20,40,7221,9.07,food,1
Medialuna,2017,1,19,Thursday,morning,11,13,54,4912,9.07,food,1
Medialuna,2016,11,18,Friday,afternoon,17,3,36,1622,9.07,food,1
Medialuna,2017,1,20,Friday,afternoon,14,15,54,4995,9.07,food,1
Medialuna,2017,1,20,Friday,afternoon,16,3,19,5011,9.07,food,1
Medialuna,2016,11,18,Friday,afternoon,16,6,9,1617,9.07,food,1
Medialuna,2016,11,11,Friday,morning,10,34,21,1040,9.07,food,1
Medialuna,2017,1,20,Friday,morning,9,12,45,4955,9.07,food,1
Medialuna,2016,11,18,Friday,afternoon,14,48,50,1607,9.07,food,1
Medialuna,2016,11,17,Thursday,morning,11,22,22,1496,9.07,food,1
Medialuna,2016,11,18,Friday,afternoon,17,13,37,1624,9.07,food,1
Medialuna,2016,11,17,Thursday,morning,9,15,26,1479,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,8,56,25,5020,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,9,13,38,5022,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,9,21,54,5025,9.07,food,1
Medialuna,2017,1,21,Saturday,morning,10,14,13,5032,9.07,food,1
Medialuna,2017,1,16,Monday,morning,10,11,31,4782,9.07,food,1
Medialuna,2017,1,17,Tuesday,morning,10,26,47,4823,9.07,food,1
Medialuna,2017,1,18,Wednesday,afternoon,15,54,52,4886,9.07,food,1
Medialuna,2017,1,18,Wednesday,morning,10,19,0,4869,9.07,food,1
Medialuna,2016,11,18,Friday,morning,8,43,53,1554,9.07,food,1
Medialuna,2016,11,18,Friday,morning,8,21,22,1551,9.07,food,1
Medialuna,2017,1,19,Thursday,afternoon,12,2,26,4924,9.07,food,1
Medialuna,2017,1,19,Thursday,afternoon,12,54,16,4929,9.07,food,1
Medialuna,2017,1,19,Thursday,afternoon,13,24,54,4932,9.07,food,1
Medialuna,2017,1,19,Thursday,morning,9,48,54,4897,9.07,food,1
Medialuna,2017,2,26,Sunday,morning,10,39,19,7223,9.07,food,1
Medialuna,2017,2,25,Saturday,morning,10,46,22,7160,9.07,food,1
Medialuna,2017,1,29,Sunday,afternoon,13,59,54,5605,9.07,food,1
Medialuna,2017,1,28,Saturday,morning,11,24,25,5504,9.07,food,1
Medialuna,2017,2,14,Tuesday,afternoon,12,33,55,6559,9.07,food,1
Medialuna,2017,2,14,Tuesday,afternoon,12,36,44,6560,9.07,food,1
Medialuna,2017,2,20,Monday,afternoon,16,19,36,6937,9.07,food,1
Medialuna,2017,2,14,Tuesday,morning,9,33,15,6546,9.07,food,1
Medialuna,2017,2,20,Monday,afternoon,15,39,27,6929,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,10,40,15,1127,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,10,3,42,1207,9.07,food,1
Medialuna,2017,2,15,Wednesday,afternoon,12,0,27,6605,9.07,food,1
Medialuna,2017,2,13,Monday,morning,10,3,37,6488,9.07,food,1
Medialuna,2017,2,13,Monday,morning,9,47,21,6487,9.07,food,1
Medialuna,2017,2,13,Monday,morning,9,4,35,6484,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,11,33,56,1225,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,11,28,57,1223,9.07,food,1
Medialuna,2017,2,20,Monday,morning,10,25,27,6895,9.07,food,1
Medialuna,2017,2,11,Saturday,morning,8,40,48,6363,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,10,45,21,1214,9.07,food,1
Medialuna,2017,2,12,Sunday,morning,10,9,16,6438,9.07,food,1
Medialuna,2017,2,12,Sunday,morning,10,31,59,6443,9.07,food,1
Medialuna,2017,2,13,Monday,afternoon,14,16,21,6523,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,10,21,2,1210,9.07,food,1
Medialuna,2017,2,20,Monday,afternoon,16,28,40,6940,9.07,food,1
Medialuna,2017,2,18,Saturday,morning,9,6,18,6739,9.07,food,1
Medialuna,2017,2,19,Sunday,afternoon,14,43,20,6885,9.07,food,1
Medialuna,2017,2,17,Friday,afternoon,14,18,20,6716,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,11,5,30,1133,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,9,50,39,1204,9.07,food,1
Medialuna,2017,2,17,Friday,afternoon,15,32,55,6725,9.07,food,1
Medialuna,2017,2,17,Friday,morning,9,24,16,6674,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,11,29,49,1139,9.07,food,1
Medialuna,2016,11,13,Sunday,afternoon,13,19,35,1252,9.07,food,1
Medialuna,2017,2,18,Saturday,morning,11,14,38,6775,9.07,food,1
Medialuna,2017,2,19,Sunday,afternoon,12,18,54,6854,9.07,food,1
Medialuna,2017,2,17,Friday,afternoon,13,13,38,6705,9.07,food,1
Medialuna,2017,2,16,Thursday,morning,11,38,33,6639,9.07,food,1
Medialuna,2017,2,19,Sunday,morning,11,44,34,6849,9.07,food,1
Medialuna,2017,2,15,Wednesday,afternoon,12,28,50,6607,9.07,food,1
Medialuna,2017,2,15,Wednesday,afternoon,15,26,54,6623,9.07,food,1
Medialuna,2017,2,16,Thursday,afternoon,15,58,34,6670,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,9,55,59,1205,9.07,food,1
Medialuna,2017,2,16,Thursday,morning,11,23,6,6638,9.07,food,1
Medialuna,2017,2,10,Friday,afternoon,14,8,37,6338,9.07,food,1
Medialuna,2017,2,3,Friday,morning,10,58,45,5840,9.07,food,1
Medialuna,2016,11,14,Monday,morning,11,35,44,1299,9.07,food,1
Medialuna,2017,2,3,Friday,morning,9,55,37,5834,9.07,food,1
Medialuna,2017,2,3,Friday,morning,11,22,3,5845,9.07,food,1
Medialuna,2016,11,14,Monday,morning,10,14,51,1289,9.07,food,1
Medialuna,2017,2,4,Saturday,afternoon,12,42,33,5945,9.07,food,1
Medialuna,2017,2,25,Saturday,afternoon,16,41,47,7205,9.07,food,1
Medialuna,2017,2,2,Thursday,afternoon,14,2,9,5804,9.07,food,1
Medialuna,2017,1,29,Sunday,afternoon,13,58,30,5604,9.07,food,1
Medialuna,2016,11,15,Tuesday,evening,18,28,52,1407,9.07,food,1
Medialuna,2016,11,15,Tuesday,afternoon,14,45,52,1397,9.07,food,1
Medialuna,2017,2,25,Saturday,morning,9,33,19,7146,9.07,food,1
Medialuna,2017,1,29,Sunday,afternoon,16,4,36,5620,9.07,food,1
Medialuna,2017,1,29,Sunday,afternoon,16,19,23,5621,9.07,food,1
Medialuna,2017,1,29,Sunday,afternoon,16,31,7,5622,9.07,food,1
Medialuna,2017,1,29,Sunday,morning,11,34,9,5583,9.07,food,1
Medialuna,2017,2,1,Wednesday,morning,10,55,37,5733,9.07,food,1
Medialuna,2016,11,14,Monday,morning,10,12,1,1287,9.07,food,1
Medialuna,2017,2,6,Monday,morning,10,50,29,6102,9.07,food,1
Medialuna,2017,2,8,Wednesday,afternoon,12,14,37,6218,9.07,food,1
Medialuna,2017,2,8,Wednesday,morning,11,41,36,6215,9.07,food,1
Medialuna,2016,11,14,Monday,morning,8,57,31,1277,9.07,food,1
Medialuna,2017,2,23,Thursday,morning,10,47,24,7042,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,10,24,36,1122,9.07,food,1
Medialuna,2017,2,9,Thursday,afternoon,14,27,51,6287,9.07,food,1
Medialuna,2017,2,22,Wednesday,morning,11,30,17,6996,9.07,food,1
Medialuna,2016,11,13,Sunday,morning,11,53,14,1234,9.07,food,1
Medialuna,2017,2,21,Tuesday,afternoon,14,4,6,6965,9.07,food,1
Medialuna,2017,2,20,Monday,morning,11,23,1,6903,9.07,food,1
Medialuna,2017,2,5,Sunday,morning,9,32,30,6031,9.07,food,1
Medialuna,2017,2,6,Monday,morning,8,58,26,6086,9.07,food,1
Medialuna,2017,2,25,Saturday,afternoon,12,0,8,7173,9.07,food,1
Medialuna,2017,2,5,Sunday,morning,10,31,33,6038,9.07,food,1
Medialuna,2017,2,6,Monday,afternoon,15,15,10,6135,9.07,food,1
Medialuna,2017,2,24,Friday,morning,11,44,17,7098,9.07,food,1
Medialuna,2016,11,14,Monday,morning,9,17,55,1280,9.07,food,1
Medialuna,2016,11,14,Monday,morning,8,58,51,1278,9.07,food,1
Medialuna,2017,2,24,Friday,afternoon,12,43,20,7105,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,10,11,46,1118,9.07,food,1
Medialuna,2017,2,6,Monday,afternoon,17,20,47,6149,9.07,food,1
Medialuna,2016,11,12,Saturday,morning,10,20,58,1120,9.07,food,1
Medialuna,2016,12,2,Friday,morning,10,38,59,2440,9.07,food,1
Medialuna,2016,11,19,Saturday,morning,10,15,8,1651,9.07,food,1
Medialuna,2017,1,13,Friday,afternoon,16,40,1,4642,9.07,food,1
Medialuna,2016,12,13,Tuesday,afternoon,14,51,57,3099,9.07,food,1
Medialuna,2016,12,11,Sunday,morning,11,47,4,2994,9.07,food,1
Medialuna,2016,11,26,Saturday,morning,9,57,45,2079,9.07,food,1
Medialuna,2016,12,12,Monday,morning,8,54,59,3025,9.07,food,1
Medialuna,2016,12,12,Monday,morning,11,31,46,3039,9.07,food,1
Medialuna,2016,12,13,Tuesday,afternoon,12,32,28,3091,9.07,food,1
Medialuna,2016,12,13,Tuesday,afternoon,14,32,6,3097,9.07,food,1
Medialuna,2016,12,13,Tuesday,morning,9,42,21,3075,9.07,food,1
Medialuna,2016,11,26,Saturday,morning,10,18,21,2082,9.07,food,1
Medialuna,2016,11,26,Saturday,morning,9,15,6,2073,9.07,food,1
Medialuna,2016,11,26,Saturday,afternoon,15,34,36,2149,9.07,food,1
Medialuna,2016,11,26,Saturday,afternoon,15,31,47,2148,9.07,food,1
Medialuna,2016,11,25,Friday,morning,10,41,2,2018,9.07,food,1
Medialuna,2016,12,11,Sunday,morning,11,29,24,2990,9.07,food,1
Medialuna,2016,12,11,Sunday,morning,11,0,41,2987,9.07,food,1
Medialuna,2016,12,10,Saturday,morning,10,1,48,2901,9.07,food,1
Medialuna,2016,11,26,Saturday,morning,11,1,12,2102,9.07,food,1
Medialuna,2016,11,26,Saturday,morning,10,40,28,2094,9.07,food,1
Medialuna,2016,11,26,Saturday,morning,10,35,0,2092,9.07,food,1
Medialuna,2016,12,10,Saturday,morning,10,39,51,2909,9.07,food,1
Medialuna,2016,12,11,Sunday,afternoon,12,0,39,2996,9.07,food,1
Medialuna,2016,12,11,Sunday,afternoon,12,45,14,3000,9.07,food,1
Medialuna,2016,12,11,Sunday,afternoon,13,42,48,3008,9.07,food,1
Medialuna,2016,12,11,Sunday,morning,9,11,47,2973,9.07,food,1
Medialuna,2016,12,11,Sunday,morning,9,32,19,2978,9.07,food,1
Medialuna,2016,12,11,Sunday,morning,10,55,19,2985,9.07,food,1
Medialuna,2016,12,14,Wednesday,morning,10,49,17,3125,9.07,food,1
Medialuna,2016,12,14,Wednesday,morning,11,18,35,3131,9.07,food,1
Medialuna,2017,1,13,Friday,afternoon,12,56,49,4617,9.07,food,1
Medialuna,2016,11,25,Friday,afternoon,16,7,57,2062,9.07,food,1
Medialuna,2016,12,19,Monday,afternoon,15,39,26,3503,9.07,food,1
Medialuna,2016,12,19,Monday,afternoon,15,41,4,3504,9.07,food,1
Medialuna,2016,11,25,Friday,afternoon,16,2,1,2061,9.07,food,1
Medialuna,2016,12,19,Monday,morning,8,15,9,3435,9.07,food,1
Medialuna,2016,12,18,Sunday,morning,11,11,59,3398,9.07,food,1
Medialuna,2016,12,19,Monday,morning,9,27,11,3443,9.07,food,1
Medialuna,2016,12,19,Monday,morning,9,43,55,3447,9.07,food,1
Medialuna,2016,11,24,Thursday,morning,9,43,20,1946,9.07,food,1
Medialuna,2016,12,20,Tuesday,morning,8,53,0,3513,9.07,food,1
Medialuna,2016,12,20,Tuesday,morning,9,26,17,3516,9.07,food,1
Medialuna,2016,12,19,Monday,afternoon,12,14,11,3463,9.07,food,1
Medialuna,2016,12,18,Sunday,morning,11,4,47,3394,9.07,food,1
Medialuna,2016,12,15,Thursday,evening,19,4,29,3219,9.07,food,1
Medialuna,2016,12,17,Saturday,morning,8,43,37,3310,9.07,food,1
Medialuna,2016,11,25,Friday,morning,10,28,53,2016,9.07,food,1
Medialuna,2016,12,15,Thursday,morning,8,48,5,3165,9.07,food,1
Medialuna,2016,12,15,Thursday,morning,9,8,14,3167,9.07,food,1
Medialuna,2016,11,25,Friday,morning,9,10,18,2001,9.07,food,1
Medialuna,2016,12,16,Friday,morning,8,16,44,3224,9.07,food,1
Medialuna,2016,12,17,Saturday,afternoon,12,7,19,3344,9.07,food,1
Medialuna,2016,12,17,Saturday,afternoon,14,42,47,3361,9.07,food,1
Medialuna,2016,12,17,Saturday,morning,9,15,16,3316,9.07,food,1
Medialuna,2016,11,25,Friday,afternoon,16,16,15,2063,9.07,food,1
Medialuna,2016,12,17,Saturday,morning,11,9,47,3330,9.07,food,1
Medialuna,2016,12,17,Saturday,morning,11,58,5,3341,9.07,food,1
Medialuna,2016,11,25,Friday,morning,8,8,12,1997,9.07,food,1
